equipes,no_cidade,lat,long
"15","Orindiúva","-20.1801967430367","-49.3518184809986"
"38","Orlândia","-20.720421495","-47.8863838221278"
"243","Osasco","-23.533612","-46.7888101442714"
"6","Oscar Bressane","-22.3178820548999","-50.2841261658479"
"51","Osvaldo Cruz","-21.7970835","-50.8731391102634"
"50","Ourinhos","-22.9772675","-49.868579835937"
"21","Ouroeste","-19.9955921069967","-50.377584652198"
"12","Ouro Verde","-21.4911659171055","-51.6993207216788"
"21","Pacaembu","-21.5600784993545","-51.2652015199323"
"10","Palestina","-20.3905874702698","-49.4337823999184"
"14","Palmares Paulista","-21.0824706914011","-48.8012846265372"
"16","Palmeira d'Oeste","-20.4162173246964","-50.7659878049467"
"30","Palmital","-22.785592","-50.2187909877223"
"18","Panorama","-21.360183557941","-51.8565741615377"
"2","Paraguaçu Paulista","-22.41771102","-50.5750285304782"
"37","Paraibuna","-23.3862615659285","-45.6628640605501"
"13","Paraíso","-21.0157929993515","-48.7725289127498"
"22","Paranapanema","-23.386927999312","-48.7236769841271"
"6","Paranapuã","-20.0998059524588","-50.5867189179954"
"18","Parapuã","-21.7798391437891","-50.7938438430624"
"0","Pardinho","-23.0803183239365","-48.3728766836555"
"45","Pariquera-Açu","-24.7125466309581","-47.8799976028944"
"6","Parisi","-20.3021911754183","-50.0126178308369"
"0","Patrocínio Paulista","-20.6411534023077","-47.2830600903002"
"15","Paulicéia","-21.3092755579826","-51.8471399509411"
"0","Paulínia","-22.7599216999999","-47.1543858009695"
"5","Paulistânia","-22.57430074801","-49.3990383461375"
"0","Paulo de Faria","-20.0293000277993","-49.3995518863825"
"14","Pederneiras","-22.3554915","-48.7796809636212"
"3","Pedra Bela","-22.7913843518599","-46.4420309473291"
"7","Pedranópolis","-20.2476466672453","-50.1123902828971"
"20","Pedregulho","-20.2568709993865","-47.4817949691207"
"37","Pedreira","-22.743771","-46.8978020902907"
"6","Pedrinhas Paulista","-22.811215213632","-50.7921656554569"
"18","Pedro de Toledo","-24.2728006735454","-47.2290763497417"
"86","Penápolis","-21.418383015","-50.0730362750292"
"48","Pereira Barreto","-20.636668999377","-51.1066610199469"
"16","Pereiras","-23.0728523359407","-47.9678667729849"
"4","Peruíbe","-24.3195088839999","-46.9973018645123"
"13","Piacatu","-21.5953916792139","-50.5994257172223"
"19","Piedade","-23.7142022229999","-47.418015150931"
"18","Pilar do Sul","-23.814612","-47.7155077158385"
"139","Pindamonhangaba","-22.9266687258988","-45.4620488462304"
"13","Pindorama","-21.1859884885525","-48.9056375352936"
"0","Pinhalzinho","-22.7807960685162","-46.5905773189316"
"9","Piquerobi","-21.8849896988148","-51.7316269037642"
"24","Piquete","-22.61116688518","-45.1835694244977"
"0","Piracaia","-23.050499","-46.3587552004696"
"273","Piracicaba","-22.723722","-47.6468462361582"
"42","Piraju","-23.192991495","-49.3839744896606"
"0","Pirajuí","-21.993447","-49.4566424333696"
"15","Pirangi","-21.0996316625997","-48.6698419325618"
"27","Pirapora do Bom Jesus","-23.3975233079019","-47.0009675687449"
"55","Pirapozinho","-22.276675485","-51.4995842900895"
"86","Pirassununga","-21.994049295","-47.4251728816539"
"18","Piratininga","-22.4120659448211","-49.1372522167908"
"51","Pitangueiras","-21.0109994993678","-48.222265751502"
"11","Planalto","-21.0323282024965","-49.9257197992089"
"5","Platina","-22.6334572583337","-50.208934535832"
"43","Poá","-23.5286265676615","-46.3462203886586"
"0","Poloni","-20.7858577505802","-49.8138949066774"
"41","Pompéia","-22.1061456540783","-50.176028054853"
"9","Pongaí","-21.7361764725485","-49.3608700748926"
"51","Pontal","-21.02571","-48.0378373025419"
"7","Pontalinda","-20.4408338429438","-50.524602015676"
"5","Pontes Gestal","-20.1823631062096","-49.7035523558339"
"6","Populina","-19.9443331306977","-50.5368531154366"
"13","Porangaba","-23.1753874993167","-48.1267674358001"
"63","Porto Feliz","-23.2144122679999","-47.5245965730656"
"23","Porto Ferreira","-21.858362505","-47.481409643358"
"40","Potim","-22.8406202063186","-45.255974312882"
"26","Potirendaba","-21.0450947210928","-49.3781831999027"
"4","Pracinha","-21.85192762073","-51.0870772105069"
"3","Pradópolis","-21.358049011278","-48.0655830220454"
"400","Praia Grande","-24.0030215","-46.4120495836124"
"9","Pratânia","-22.8114679844676","-48.6646855775175"
"7","Presidente Alves","-22.1036743192374","-49.4391492872367"
"34","Presidente Bernardes","-22.0089907787558","-51.557570191824"
"62","Presidente Epitácio","-21.768781995","-52.1152758269966"
"116","Presidente Prudente","-22.1227435","-51.3867655819125"
"48","Presidente Venceslau","-21.875939505","-51.8402588050568"
"49","Promissão","-21.538867499355","-49.857735234791"
"6","Quadra","-23.3015749993138","-48.0526853360855"
"30","Quatá","-22.2494047983716","-50.6979473893501"
"5","Queiroz","-21.7990944339574","-50.2409284561053"
"20","Queluz","-22.5418444993312","-44.7784773100595"
"15","Quintana","-22.0719198264169","-50.3115952429299"
"6","Rafard","-23.0115563538873","-47.5311606809031"
"41","Rancharia","-22.22845101","-50.890211685938"
"6","Redenção da Serra","-23.2726554993106","-45.5364956107389"
"47","Regente Feijó","-22.2202340929019","-51.3031489766821"
"8","Reginópolis","-21.8867609385595","-49.2297976710518"
"109","Registro","-24.4942514279999","-47.841054751675"
"14","Restinga","-20.6038028262709","-47.4830902374517"
"9","Ribeira","-24.6574894992839","-49.0083019947608"
"10","Ribeirão Bonito","-22.06493466402","-48.1777057541408"
"33","Ribeirão Branco","-24.2202684575568","-48.7654774814823"
"5","Ribeirão Corrente","-20.460660174376","-47.5907050925335"
"10","Ribeirão do Sul","-22.7857347996783","-49.9341678147122"
"5","Ribeirão dos Índios","-21.8385000397492","-51.6006345171707"
"18","Ribeirão Grande","-24.101200310693","-48.3670711559505"
"53","Ribeirão Pires","-23.707423","-46.4153443749185"
"311","Ribeirão Preto","-21.1848345","-47.8054759155415"
"8","Riversul","-23.8313350065799","-49.4366967189134"
"5","Rifaina","-20.0829324993908","-47.4291988991085"
"14","Rincão","-21.5891894993576","-48.0723300667108"
"13","Rinópolis","-21.7278909993504","-50.7248383216512"
"108","Rio Claro","-22.4125115","-47.5635332384344"
"0","Rio das Pedras","-22.8428607224999","-47.6044848861606"
"0","Rio Grande da Serra","-23.744515","-46.3936926739736"
"26","Riolândia","-19.9777343379654","-49.681159102897"
"44","Rosana","-22.5811754993051","-53.0586544794081"
"24","Roseira","-22.8968185474924","-45.3093777870655"
"6","Rubiácea","-21.3005239894596","-50.7269079994794"
"7","Rubinéia","-20.1717745","-50.9974845550347"
"11","Sabino","-21.460213833726","-49.5808185602086"
"6","Sagres","-21.8811386706383","-50.9571547111781"
"0","Sales","-21.3444533768433","-49.4987686686201"
"24","Sales Oliveira","-20.7778821519735","-47.8423493399248"
"0","Salesópolis","-23.5317929883978","-45.847176929618"
"10","Salmourão","-21.6253627328395","-50.8606720042896"
"0","Saltinho","-22.8433674978233","-47.6782883887976"
"44","Salto","-23.2040738057971","-47.2924156290787"
"60","Salto de Pirapora","-23.6491322249999","-47.5746801202081"
"12","Salto Grande","-22.8905072541939","-49.9810777589953"
"10","Sandovalina","-22.4585417399963","-51.7599517360995"
"36","Santa Adélia","-21.24327","-48.8059484186125"
"7","Santa Albertina","-20.0307026219517","-50.7305643708393"
"29","Santa Bárbara d'Oeste","-22.7553935","-47.4139547662303"
"28","Santa Branca","-23.3957580348716","-45.8876482871122"
"5","Santa Clara d'Oeste","-20.0913919359022","-50.9302211544636"
"5","Santa Cruz da Conceição","-22.1276819650707","-47.4571636949973"
"4","Santa Cruz da Esperança","-21.2911683770477","-47.4337805615268"
"24","Santa Cruz das Palmeiras","-21.827568","-47.249414421875"
"57","Santa Cruz do Rio Pardo","-22.9057225","-49.6246088693009"
"12","Santa Ernestina","-21.462921503003","-48.3936499288618"
"63","Santa Fé do Sul","-20.211693165","-50.9267774238433"
"19","Santa Gertrudes","-22.4553269562963","-47.5307087162037"
"35","Santa Isabel","-23.3180885","-46.2270128418218"
"4","Santa Lúcia","-21.6865678510772","-48.0853360131002"
"0","Santa Maria da Serra","-22.5694102578227","-48.1590141415467"
"6","Santa Mercedes","-21.3469107455922","-51.7589742421449"
"4","Santana da Ponte Pensa","-20.2526022556705","-50.7984038446256"
"11","Santana de Parnaíba","-23.449453","-46.9220925056497"
"6","Santa Rita d'Oeste","-20.1418014734409","-50.8309473881775"
"9","Santa Rita do Passa Quatro","-21.70714401","-47.4789808517864"
"12","Santa Rosa de Viterbo","-21.4852725","-47.3672689282942"
"0","Santa Salete","-20.2438451880186","-50.688461881161"
"25","Santo Anastácio","-21.97302102","-51.6498922117679"
"289","Santo André","-23.65751","-46.5308742576295"
"0","Santo Antônio da Alegria","-21.0899640290791","-47.1559309699915"
"7","Santo Antônio de Posse","-22.6047968522941","-46.9159099001221"
"14","Santo Antônio do Aracanguá","-20.9324968425442","-50.4967350523279"
"6","Santo Antônio do Jardim","-22.1185234999319","-46.6823066318305"
"14","Santo Antônio do Pinhal","-22.8311934022588","-45.6792788632616"
"7","Santo Expedito","-21.8468050512061","-51.3909209814133"
"9","Santópolis do Aguapeí","-21.6393116638351","-50.5046924735537"
"261","Santos","-23.9337375","-46.3313708491907"
"12","São Bento do Sapucaí","-22.6852869533191","-45.7371389868924"
"763","São Bernardo do Campo","-23.7103045","-46.5502572476783"
"127","São Caetano do Sul","-23.614705","-46.5715146086306"
"108","São Carlos","-22.0159985","-47.8892376846916"
"6","São Francisco","-20.3584138176091","-50.7000971572879"
"65","São João da Boa Vista","-21.972011","-46.7963507817955"
"0","São João das Duas Pontes","-20.3887717266302","-50.3807219077481"
"0","São João de Iracema","-20.512615492076","-50.3515975169017"
"5","São João do Pau d'Alho","-21.2683639993615","-51.6666651611736"
"42","São Joaquim da Barra","-20.583165555","-47.8632680707132"
"12","São José da Bela Vista","-20.5944195310987","-47.6409895014997"
"11","São José do Barreiro","-22.6464898966297","-44.5783409613193"
"37","São José do Rio Pardo","-21.5961025","-46.8882658895285"
"309","São José do Rio Preto","-20.8126365","-49.3813476850258"
"178","São José dos Campos","-23.1840615","-45.8841754014597"
"18","São Lourenço da Serra","-23.8490857160501","-46.941749717394"
"21","São Luís do Paraitinga","-23.221871510221","-45.3095445048095"
"24","São Manuel","-22.736459985","-48.5687632812679"
"66","São Miguel Arcanjo","-23.87949","-47.9955891463509"
"7274","São Paulo","-23.5673865","-46.5703831821127"
"34","São Pedro","-22.548888","-47.9140329971131"
"14","São Pedro do Turvo","-22.7512564292451","-49.7414761629027"
"28","São Roque","-23.530359","-47.1354230127479"
"120","São Sebastião","-23.8066876521487","-45.4026801405439"
"26","São Sebastião da Grama","-21.7084207919196","-46.8241276257913"
"0","São Simão","-21.479723372164","-47.5533525399834"
"189","São Vicente","-23.967373","-46.3844908173177"
"0","Sarapuí","-23.6415065707683","-47.8271959850447"
"9","Sarutaiá","-23.2744959258442","-49.4831286342664"
"8","Sebastianópolis do Sul","-20.6568804993765","-49.9209224971392"
"18","Serra Azul","-21.3102876656623","-47.563249920264"
"20","Serrana","-21.209477985","-47.5977620963445"
"25","Serra Negra","-22.6126935218595","-46.7017913807122"
"24","Sertãozinho","-21.137021505","-47.991148431"
"20","Sete Barras","-24.3886037821879","-47.9272169634722"
"24","Severínia","-20.8093857877632","-48.8015339794314"
"14","Silveiras","-22.6614243463512","-44.8489961031593"
"50","Socorro","-22.5920299518995","-46.5292115917609"
"216","Sorocaba","-23.499323","-47.457853253204"
"16","Sud Mennucci","-20.6929434993756","-50.9205265590321"
"116","Sumaré","-22.822145","-47.2658027320901"
"98","Suzano","-23.5368275","-46.3078104672882"
"7","Suzanápolis","-20.5033442669622","-51.0282225865129"
"7","Tabapuã","-20.9576006760592","-49.0326214091866"
"17","Tabatinga","-21.7325145","-48.6867876140156"
"116","Taboão da Serra","-23.6233285","-46.7857800342102"
"14","Taciba","-22.388266261606","-51.284773424105"
"17","Taguaí","-23.449814118588","-49.4057711155675"
"12","Taiaçu","-21.1467362736078","-48.5119552220807"
"11","Taiúva","-21.1295562882791","-48.4539353422828"
"34","Tambaú","-21.703033","-47.2716155130664"
"42","Tanabi","-20.6251121361351","-49.6488201993718"
"17","Tapiraí","-23.9731482667906","-47.5052882352036"
"24","Tapiratiba","-21.4718854023053","-46.7455152106835"
"6","Taquaral","-21.0726085","-48.4086549184105"
"33","Taquaritinga","-21.410008","-48.5067421828536"
"28","Taquarituba","-23.5320605077168","-49.2440885383899"
"12","Taquarivaí","-23.9192571496529","-48.697328636962"
"15","Tarabai","-22.3016682954718","-51.5595725755547"
"24","Tarumã","-22.7447711942842","-50.5765651350867"
"45","Tatuí","-23.3485765","-47.8494640336609"
"97","Taubaté","-23.0265555","-45.5566086966874"
"5","Tejupá","-23.3405917462501","-49.3774419611386"
"53","Teodoro Sampaio","-22.531007","-52.1711948221637"
"18","Terra Roxa","-20.7878416566548","-48.3415361372325"
"26","Tietê","-23.097889485","-47.7114725279963"
"6","Timburi","-23.2023633829603","-49.6035428949314"
"7","Torre de Pedra","-23.2437695272621","-48.1982388398873"
"0","Torrinha","-22.4274936146981","-48.1721575851456"
"4","Trabiju","-22.0380736470599","-48.3401833937535"
"39","Tremembé","-22.9604152053932","-45.5507468823468"
"10","Três Fronteiras","-20.228012803364","-50.8848827854553"
"4","Tuiuti","-22.8147561551632","-46.6970238595325"
"57","Tupã","-21.93482151","-50.5140064217229"
"33","Tupi Paulista","-21.3863953176886","-51.5767205759711"
"5","Turiúba","-20.9502350891824","-50.1094417505193"
"6","Turmalina","-20.0512686173184","-50.4777294314793"
"12","Ubarana","-21.1624709998002","-49.719672394224"
"130","Ubatuba","-23.4359649805169","-45.0720914754799"
"10","Ubirajara","-22.5238354502071","-49.6632716655535"
"20","Uchoa","-20.9533463992657","-49.1776695349784"
"4","União Paulista","-20.8877689993708","-49.8973935791086"
"22","Urânia","-20.2462640966701","-50.6418001540778"
"3","Uru","-21.7863136524377","-49.2832016013571"
"0","Urupês","-21.2004188127347","-49.2907298494467"
"28","Valentim Gentil","-20.4233702918776","-50.0858682817053"
"0","Valinhos","-22.971244","-46.9966300275552"
"39","Valparaíso","-21.2255752828595","-50.8693081190398"
"0","Vargem","-22.8848804238204","-46.4116002331355"
"52","Vargem Grande do Sul","-21.835866","-46.8956089147522"
"40","Vargem Grande Paulista","-23.6153025","-47.019647784074"
"37","Várzea Paulista","-23.2144665","-46.8298902239177"
"4","Vera Cruz","-22.2247483148416","-49.8217816545761"
"0","Vinhedo","-23.0305383241408","-46.9764763090797"
"24","Viradouro","-20.872314","-48.2966628795998"
"0","Vista Alegre do Alto","-21.1671540847205","-48.630171357211"
"4","Vitória Brasil","-20.1987385744561","-50.4808069702363"
"17","Votorantim","-23.5418712059999","-47.4497380579827"
"130","Votuporanga","-20.41947","-49.9746720152067"
"6","Zacarias","-21.0501104349718","-50.0557395184794"
"5","Chavantes","-23.0320056319212","-49.7139361486766"
"15","Estiva Gerbi","-22.2745889131265","-46.9536026904179"
"16","Abatiá","-23.3004940371229","-50.312526582882"
"14","Adrianópolis","-24.6616897054529","-48.9917545384253"
"16","Agudos do Sul","-25.9906180905956","-49.3387018845931"
"34","Almirante Tamandaré","-25.3133776022763","-49.3003198184039"
"15","Altamira do Paraná","-24.8010001634957","-52.7098074466915"
"32","Altônia","-23.8708814057507","-53.8919738559114"
"16","Alto Paraná","-23.1271208306481","-52.3216824440545"
"0","Alto Piquiri","-24.0190125564173","-53.4412490788684"
"18","Alvorada do Sul","-22.7803787673947","-51.2292163306355"
"13","Amaporã","-23.0973702881589","-52.7867873506457"
"26","Ampére","-25.9170684652825","-53.4732567447246"
"7","Anahy","-24.6475824586186","-53.1333198286711"
"20","Andirá","-23.0517516546542","-50.2264075987152"
"6","Ângulo","-23.1929038650252","-51.9173646798431"
"2","Antonina","-25.4301661323239","-48.7129000617477"
"18","Antônio Olinto","-25.9867057800286","-50.1979472440033"
"185","Apucarana","-23.551592985","-51.4599851423592"
"183","Arapongas","-23.4135165319917","-51.4382797346677"
"50","Arapoti","-24.1465691652057","-49.8248285017272"
"10","Arapuã","-24.3087023864114","-51.7913175642778"
"27","Araruna","-23.9282009505813","-52.4996181031373"
"124","Araucária","-25.591645","-49.4019396967087"
"7","Ariranha do Ivaí","-24.3832887447902","-51.5879178388767"
"26","Assaí","-23.37271790506","-50.8416234863142"
"32","Assis Chateaubriand","-24.4085300849157","-53.5212369274392"
"23","Astorga","-23.236711965","-51.6696792625367"
"7","Atalaia","-23.151587095539","-52.0557011364669"
"11","Balsa Nova","-25.5784978074535","-49.6317559904068"
"29","Bandeirantes","-23.0924805","-50.3718730229324"
"26","Barbosa Ferraz","-24.0277154652953","-52.0071166854286"
"24","Barracão","-26.2526028442091","-53.6350002652568"
"7","Barra do Jacaré","-23.1205927280975","-50.1877367616339"
